195,"04, 07, 26, 28, 29"
3887,"07, 37"
30714,"04, 24, 33, 39, 41"
13073,"33, 37"
21073,"04, 35"
25647,"01, 04, 20, 31"
13055,"04, 08, 14, 26, 33, 39"
24029,"01, 04, 18, 28, 33"
28621,"22, 25, 29"
9241,"01, 19, 29, 36"
390,"07, 26, 37"
21881,"01, 02, 09, 10, 26"
16417,"04, 35"
2500,"13, 20"
30901,"01, 07, 9"
13677,"04, 23"
9120,"01, 04, 06, 28, 33, 39"
8915,"01, 13, 22, 39"
2803,"19, 29, 33"
6988,"02, 04, 09, 16, 33"
11053,"02, 04, 09, 16, 33"
376,"07, 08, 14, 25, 39"
1126,"29, 35"
1524,"07, 09, 28, 35, 39"
21635,"04, 28, 35"
5658,"01, 19, 29, 33"
27945,"04, 26, 33, 39"
958,"01, 02, 19, 24, 29"
4550,"04, 28, 35"
25159,"04, 26, 28, 35, 39"
3223,"01, 19, 29, 38"
634,"07, 25, 26, 30"
33074,"01, 02, 04, 33"
1437,"01, 02, 04, 22, 33"
28013,"01, 19, 20, 21, 26, 29, 36"
18391,"04, 10, 23, 35"
2736,"04, 09, 29"
11033,21
19653,"01, 09, 19, 29"
9999,"01, 02, 04, 09, 33"
8171,"01, 02, 04, 09, 33, 38"
2386,"04, 09, 33, 37"
107,"02, 04, 09, 29, 33"
2847,"01, 02, 04, 07, 09, 16"
2361,"01, 19, 29, 36"
28495,"01, 19, 29, 30, 36"
173,"04, 07, 09, 22, 33, 38"
1303,"01, 07, 29"
3455,"04, 08, 11, 26, 28, 29"
4896,"14, 22, 25, 39"
883,"01, 4"
1901,"01, 02, 07, 22, 26, 29, 31, 36"
32323,"04, 11, 26, 28"
12669,26
31754,"01, 04, 33"
1205,"02, 9"
10681,"01, 14, 39, 41"
24469,"01, 19, 29"
24429,21
9379,"04, 29, 30, 35"
2667,9
2666,"02, 04, 09, 16, 33"
2655,"02, 04, 09, 16, 33"
893,"01, 02, 04, 09, 29, 33, 38"
1299,"19, 20"
29325,"19, 24, 25, 29"
24231,"01, 02, 04, 09, 26, 33"
15785,"01, 16, 19, 37"
469,"04, 26, 28, 33, 41"
3222,"01, 19, 29, 38"
11313,"07, 26, 28, 33"
5042,"04, 08, 11, 26, 28, 30"
837,"04, 08, 28, 30"
1422,"01, 02, 04, 33"
5084,"02, 7"
7261,4
5351,"01, 19, 29"
2948,"16, 17, 31"
4879,"22, 30, 39, 40"
1168,"02, 04, 07, 20, 29, 36"
20877,21
460,"01, 02, 04, 09, 33, 38"
11019,"02, 04, 09, 16"
1846,"07, 26, 37"
22865,"04, 11, 26, 28, 39"
21561,"04, 39"
5014,"02, 29"
3067,"01, 07, 20, 29, 36"
3956,"04, 23"
100,"04, 07, 09, 17, 26, 31, 38"
5504,"07, 09, 21, 26, 28"
12191,"01, 09, 17, 31"
1652,"01, 02, 07, 20, 29, 36"
180,"01, 08, 19, 29, 33, 36"
3269,"01, 09, 10, 29"
11375,"01, 02, 09, 10, 17, 22, 29"
13939,"01, 10, 26, 28, 29"
10447,"01, 04, 07, 09, 19, 26, 29"
2920,"01, 07, 37"
15711,"04, 28, 33"
15687,"04, 28"
1683,"04, 09, 29"
11783,"01, 02, 09, 17"
2671,2
2030,"02, 07, 22"
2624,"07, 13"
1886,"04, 17, 31"
31737,"04, 08, 09, 11, 26, 28, 29, 39"
32071,"01, 07, 08, 14, 25, 29, 30, 39"
3734,"07, 31"
2899,"04, 22"
10507,"33, 37, 38"
16774,"01, 24"
28387,"04, 30, 35, 38"
21563,"09, 11, 26, 31, 39"
52,"04, 07, 29, 33, 37"
4195,"04, 08, 28"
6163,"01, 06, 09, 33, 39"
6016,"01, 14, 29, 38"
3247,"04, 08, 11, 26"
1416,"01, 02, 04, 33"
12637,21
13093,"08, 22, 26, 30"
351,"04, 17, 31"
12001,"01, 02, 04, 09, 33"
14749,"04, 11, 26, 28"
9981,"01, 10, 22, 33"
1120,"02, 04, 07, 09, 16"
1191,"01, 04, 11, 19, 26, 29"
1124,"20, 26, 29, 36"
6581,"01, 13, 18, 27"
866,"02, 04, 09, 17, 33"
2583,"01, 07, 19, 20, 29"
32034,"01, 07, 19, 20, 29"
10232,"04, 07, 35"
14835,"04, 07, 21"
30740,"07, 13, 30"
18441,"01, 04, 06, 30, 39, 41"
33929,"01, 04, 28, 33, 38"
2513,"02, 04, 22, 24, 33"
27825,"01, 02, 09, 17"
3218,"02, 33, 39"
1335,"04, 19, 29"
915,"02, 07, 33"
2987,"01, 02, 19, 29"
15617,"04, 09, 30"
3010,"02, 13, 33"
16668,"01, 19, 36"
274,"01, 08, 19, 29, 38"
192,"02, 04, 26"
32543,"01, 02, 04, 10, 23"
1429,"01, 02, 04, 33"
2818,"01, 04, 09, 17, 19, 29, 33"
333,"04, 07, 29"
6262,"02, 07, 09, 13"
3437,"04, 33"
6999,"04, 37"
1835,"01, 10, 29, 33"
529,"07, 26, 28, 29"
3186,"07, 09, 26"
79,"04, 07, 08, 09, 11, 17, 26, 28, 30"
3594,"01, 02, 09, 17"
1860,"01, 07, 09, 14, 18, 28, 39"
201,"04, 07, 08, 26"
3322,"02, 09, 33, 39"
3043,"09, 26, 31"
2333,"02, 07, 13, 26"
6901,"01, 10, 33"
12651,"01, 16, 19"
2748,"04, 08, 33, 37"
6198,"04, 22, 24, 33"
12623,21
3231,"01, 07, 20, 29"
3298,"02, 04, 07, 09, 26, 31"
1774,"01, 02, 19, 24, 29"
31500,"01, 20, 28"
1358,"02, 29, 33"
2745,"01, 04, 06, 14, 28, 33, 39"
20505,"07, 35"
12175,"07, 26, 28"
4903,"04, 08, 28, 30"
277,"04, 07, 08, 20, 26, 29"
1017,"01, 02, 04, 06, 09, 17"
10397,"07, 11, 26, 28"
16442,"01, 16, 17, 31"
1847,"04, 07, 26"
16051,"04, 08, 28, 37"
34085,"01, 07, 19, 21, 29"
31280,"10, 25"
3000,"01, 04, 24, 33"
11341,"04, 22, 38"
6169,"01, 09, 17, 38, 39"
178,"04, 17, 26, 28, 31"
1920,"01, 02, 04, 07, 26, 29"
1932,"01, 09, 17, 28, 31"
23447,"04, 07, 26, 29, 35"
30205,"01, 04, 33, 37"
6164,"26, 32, 35"
1736,"01, 02, 33"
2589,"01, 04, 33"
4071,2
12079,"01, 21"
526,"07, 29, 31"
21437,"01, 19, 29"
6460,"04, 08, 16, 28, 33, 35"
5216,"07, 11, 17, 26"
7081,"01, 16, 19"
2123,"01, 02, 09, 29"
2668,"02, 04, 09, 16, 33, 36"
1931,"04, 09, 17, 31"
652,"04, 29"
395,"01, 07, 14, 25, 29, 39"
1490,"01, 02, 07, 29, 36"
8120,"07, 28, 35"
5041,"02, 9"
1371,"02, 07, 13, 29, 39"
1116,"07, 35"
26441,"04, 09, 13, 17, 30"
6954,22
1556,"06, 08, 09, 14, 17, 30, 39"
2901,"01, 04, 22, 24"
5079,"01, 18, 38"
10456,"01, 9"
1413,"01, 02, 04, 33"
276,"04, 08, 20, 26, 29"
352,"04, 09, 17, 31"
6023,"04, 08, 26"
2947,"16, 17, 31"
2108,"01, 02, 04, 10, 19, 29, 33"
1362,"01, 18, 33"
1731,"01, 02, 09, 17, 18, 33"
3593,"01, 04, 9"
16742,"04, 28, 33, 35"
3692,"01, 09, 17, 28, 31"
550,"01, 04, 09, 10, 33"
8894,"16, 28, 31"
19759,"01, 04, 33"
1498,"01, 04, 09, 33, 39, 41"
30711,"01, 19, 20"
974,"02, 04, 25, 29"
24031,"04, 30, 35"
2222,"04, 29, 33, 35"
14829,"01, 04, 09, 17"
19159,"04, 23, 35"
1140,"02, 07, 09, 26, 29"
6463,"16, 29"
20457,"04, 26, 28, 30, 39"
34178,37
2542,"07, 13, 26, 31"
189,"04, 08, 11, 26, 33, 35"
1414,"01, 02, 04, 33"
24455,"02, 08, 09, 11, 26"
2834,"07, 17, 31"
4134,4
3111,"07, 30, 37"
14293,"26, 28, 29"
613,"02, 09, 33, 39"
12673,"04, 26, 35"
8133,"01, 09, 17, 31"
28215,"01, 02, 09, 29, 33"
23987,"07, 13, 39"
1108,"02, 09, 13, 17, 33, 39"
1080,"01, 07, 20, 25, 29, 36"
1531,"04, 08, 09, 26, 35"
4382,"04, 22, 23, 26, 28, 29, 35"
2747,"01, 02, 07, 19, 29, 33"
12695,"26, 34"
5397,4
6951,"02, 10, 33"
5196,"09, 29, 33, 35"
369,"05, 07, 14, 22, 25, 39"
2036,"02, 04, 07, 17, 29"
1352,"01, 02, 24, 29"
34349,"04, 28, 33, 37"
2657,"02, 04, 09, 16, 33"
31201,"02, 04, 09, 16, 33"
10842,"04, 09, 17"
1845,"01, 19, 29"
384,"01, 07, 14, 25, 29, 39"
2400,"04, 39"
2416,"02, 37"
650,"01, 04, 24, 30"
18713,"04, 23, 29"
990,"04, 07, 09, 26"
144,"07, 26, 35, 39"
1145,"01, 07, 22, 33"
1086,"02, 04, 19, 20, 26, 29, 33"
3670,"01, 19, 20"
10152,"26, 31"
4198,"01, 06, 19, 29, 33"
17819,37
279,"09, 13, 14, 22, 25, 39"
5019,"02, 04, 33"
1968,"07, 19, 20, 26, 29, 36"
1941,"02, 07, 29, 36"
10686,"01, 02, 18, 33, 38"
31645,"01, 09, 30, 39"
27539,"09, 16"
2283,"01, 19, 29, 33"
1236,"02, 19, 29, 33, 36"
5702,"01, 09, 17, 26, 38"
4162,"01, 04, 24, 30"
1144,"07, 26, 29, 33"
4705,21
22689,"01, 14, 29, 36"
16866,"04, 13, 26, 31"
17699,"01, 02, 09, 33"
6567,"01, 04, 26, 28, 29"
3738,"02, 4"
30845,"21, 31"
2225,"07, 13, 35"
10647,"01, 09, 33, 39"
2825,"02, 09, 17, 26"
31298,"04, 28"
9645,"04, 28, 30"
31417,"04, 17, 28, 35"
8359,"04, 08, 16, 28, 33, 35"
4586,16
2659,9
4798,"02, 9"
6361,"07, 21"
13183,"01, 09, 39"
380,"02, 04, 09, 13, 26, 31"
27567,4
243,"04, 21, 26, 31, 34"
1016,"07, 19, 29, 33"
3299,"11, 26, 28"
9958,"04, 11, 23"
23153,"04, 11, 23, 26, 33"
3946,"04, 07, 35"
2602,"04, 08, 28, 33, 37"
5717,"11, 21, 28, 31"
31610,"04, 26, 28, 33, 39"
631,"04, 08, 26, 29"
629,"04, 09, 17, 26, 29"
14817,"29, 36"
12979,"01, 04, 23"
19511,"01, 04, 18, 33, 38"
4191,"02, 9"
15649,"04, 35"
2110,"01, 02, 10, 19, 29, 33"
3624,2
22859,4
33004,"04, 28"
3044,"01, 02, 19, 29, 33"
2816,"02, 07, 19, 26, 29, 33"
732,"01, 14, 29, 39, 41"
394,"04, 07, 11, 26, 35"
14027,"04, 26, 28, 30"
9539,"01, 02, 06, 10, 33"
5163,"04, 08, 35"
1132,"01, 02, 04, 07, 09, 33"
2662,"02, 04, 09, 16, 33"
2664,"02, 04, 09, 16, 29, 33"
5760,"01, 02, 39"
4246,"02, 19, 26, 29"
1534,"01, 04, 09, 17, 31"
12419,"01, 29, 38"
13161,"01, 08, 09, 38"
11785,"04, 23, 29"
2264,"02, 9"
28869,"02, 04, 22, 33"
16033,"09, 29, 31"
2048,"01, 19, 20, 29"
15359,"01, 09, 39"
206,"01, 02, 07, 09, 17, 26"
1417,"01, 02, 04, 33"
30014,"04, 26, 35"
13409,"04, 28, 39"
3305,"19, 29"
1732,"04, 08, 09, 26"
459,"01, 02, 04, 09, 33, 38"
5440,"01, 02, 09, 19, 29, 33"
1493,"01, 09, 18, 28, 38"
1538,"01, 04, 07, 20"
23043,"07, 21, 28, 35"
2543,"02, 13, 26"
2109,"01, 02, 10, 19, 28, 29, 33"
3868,"07, 13, 26, 31"
22359,2
12823,"04, 23"
3221,"02, 04, 09, 23"
1823,"01, 02, 18, 29"
19211,"01, 19, 29"
8909,4
1133,"01, 04, 11, 19, 24, 29, 33, 36"
6548,"08, 21"
53,"04, 07, 11, 26, 35"
7059,"01, 07, 28, 35"
3460,"02, 09, 16"
31145,"04, 20"
1778,"02, 04, 13"
12879,"01, 13, 22"
898,"02, 04, 09, 29, 33"
6151,"01, 09, 38"
1179,"02, 19, 29, 33, 36, 39"
3219,"04, 28, 29, 35"
6610,"01, 22, 29, 40"
3270,"07, 19, 29, 33, 37"
3421,"04, 07, 28, 31"
911,"02, 33, 39"
25143,"07, 28, 34"
690,"01, 06, 07, 14, 41"
1164,"02, 04, 09, 17, 33"
872,"02, 04, 09, 17"
17717,"01, 19, 20"
5343,"01, 02, 04, 08, 23, 30"
8917,"29, 36"
30771,"07, 21, 26, 35"
34034,"01, 10, 16, 28"
11841,"01, 09, 13, 18"
3363,"01, 29"
4214,"04, 08, 09, 11, 26, 28, 41"
678,"02, 07, 09, 17, 18, 33, 38"
19117,"02, 07, 26"
2429,"02, 09, 16"
2716,"04, 33"
13171,"04, 39"
1891,"02, 04, 29, 33"
1246,"01, 07, 20, 22, 25, 30"
8475,"07, 13"
24973,4
32313,"01, 06, 07, 09, 22, 29, 38, 39"
8363,"04, 08, 16, 28, 33, 35"
4690,"01, 02, 19, 29, 33"
2962,"02, 09, 16, 29"
4200,"02, 04, 24, 29"
2674,"02, 04, 09, 16, 29, 33"
5670,"04, 28, 30, 35"
18411,"30, 35, 39"
3760,"02, 9"
13561,4
3121,"04, 08, 28"
1397,"01, 02, 04, 07, 19, 20, 21, 26, 29, 33"
2459,"04, 07, 26"
1215,"19, 20, 29, 36"
15719,"04, 13, 26"
1565,"01, 02, 04, 09, 16"
31564,"04, 28, 35"
9055,"04, 07, 35"
22583,"04, 29, 30, 35, 36"
842,"01, 04, 14"
21189,"07, 21"
553,"04, 07, 09, 14, 17, 31, 34, 41"
482,"01, 04, 09, 10, 33"
11339,"04, 28, 30, 35"
16201,"07, 25, 26, 28"
3079,"19, 20, 29, 33, 36"
22677,"01, 02, 19, 20, 24, 29"
23361,4
1576,"01, 07, 13, 27"
2937,31
4286,4
6280,"01, 09, 20"
2199,"02, 07, 9"
21797,"04, 28"
8364,"04, 08, 16, 28, 33, 35"
424,"02, 04, 24, 29"
10948,"04, 19, 29"
5983,4
665,"02, 07, 09, 14, 33, 39, 41"
29927,"13, 16"
32686,"08, 33, 37"
4375,"02, 04, 9"
1738,"01, 04, 18, 23, 33"
5200,"01, 07, 37"
785,"04, 07, 13, 17, 19, 29"
10822,"04, 18, 35"
1601,"07, 22"
5691,"01, 02, 17, 18, 28, 29, 38"
5199,"04, 23, 28"
1066,"04, 23"
566,"01, 04, 29, 33"
21085,"01, 09, 17, 30, 39"
1543,"04, 26, 28, 29"
29513,"21, 28, 35"
54,"01, 07, 19, 20, 24, 29, 33"
762,"01, 02, 07, 33, 39"
2043,"01, 02, 04, 22, 26"
1312,"02, 04, 19, 20, 29"
8362,"04, 08, 16, 28, 33, 35"
10155,"01, 02, 09, 17"
2517,"07, 13, 26, 30, 35"
28211,"25, 29"
7088,"01, 04, 08, 09, 11, 17, 28, 33"
4156,4
432,"01, 02, 29, 36"
31405,"07, 13, 20"
9159,"01, 04, 14, 33, 39"
2176,"01, 19, 29, 38"
20649,"07, 26, 35"
21853,"21, 28, 35"
1588,"04, 26, 28"
4926,"02, 7"
11761,"01, 04, 08, 18, 28, 33, 38"
21603,"04, 26, 29, 38, 39"
1135,"01, 09, 17, 38"
2200,"01, 07, 19, 29, 33"
11021,"01, 19, 20, 29"
1546,"02, 04, 08, 09, 11, 17, 26, 28, 39"
1619,"04, 08, 09, 11, 17, 26, 33, 38"
1944,"01, 02, 04, 07, 08, 19, 26, 29"
12221,"09, 17, 31"
609,"07, 26, 29"
6203,"04, 26, 28, 32"
2117,"01, 33, 37"
1101,"01, 04, 29, 33, 36"
9733,21
1539,"26, 33, 37"
19383,"05, 14, 39"
1264,"02, 27, 29, 33"
5458,"02, 09, 10, 33"
3505,"01, 02, 18, 19, 28, 38"
367,"04, 09, 17"
1079,"01, 02, 19, 24, 26, 29"
19877,33
9907,21
6747,"01, 39, 41"
2669,"09, 36"
2678,"02, 09, 16, 33"
15159,35
9367,"01, 07, 08, 11, 18, 26, 29, 30"
10115,"04, 09, 16"
30290,"04, 22, 38"
15811,"20, 28"
729,"04, 26, 28, 37"
4549,"01, 07, 18"
1336,"01, 02, 07, 14, 29"
4851,"01, 02, 04, 33"
16890,"04, 06, 09, 13, 22, 28, 31, 39"
23227,"04, 26, 30, 35"
24171,"01, 09, 13, 18, 27, 33, 38"
3752,"02, 16"
4662,"02, 09, 11, 31"
2490,"04, 09, 33, 37"
1564,"01, 02, 04, 09, 16"
592,"02, 9"
31919,"21, 28, 31, 35"
32094,"04, 09, 17"
20047,"04, 26, 28, 30, 32, 35"
478,"01, 19, 26, 29, 38, 39"
2452,"01, 02, 29, 36"
8986,"01, 06, 14, 39"
23587,"04, 07, 21"
20035,"01, 17, 29, 38"
1555,"04, 11, 26, 28"
2331,"01, 02, 29, 36"
3446,"01, 14, 29"
568,"02, 19, 29, 33"
831,"04, 09, 35"
2354,"06, 14, 29, 39"
1796,"02, 04, 24, 29"
393,"02, 07, 09, 19, 26, 29, 31"
6959,"04, 28, 30, 35"
28539,"01, 06, 09, 17, 39"
3447,"04, 19, 29"
23619,"04, 08, 23"
2998,"07, 09, 29"
6909,2
1864,"07, 09, 11, 26, 31"
1261,"01, 04, 19, 29, 33, 38"
149,"01, 07, 09, 22, 26, 31, 34, 39"
33299,"17, 21, 26, 28"
2931,"22, 35, 39"
30016,"01, 04, 7"
350,"04, 17"
6324,"01, 04, 06, 08, 11, 26, 39"
5279,4
12709,4
7144,"01, 02, 07, 20, 36"
3614,"22, 24, 39"
754,"02, 07, 9"
26165,"07, 09, 25, 28, 30, 32"
3354,"01, 33, 39"
493,"01, 02, 19, 20, 24, 26, 29"
7817,"04, 08, 26, 28, 30"
33080,1
5032,"01, 02, 29, 36"
2907,"04, 29"
2651,"04, 09, 16"
5197,"02, 04, 09, 33, 37"
32801,"01, 02, 04, 09, 26"
26057,"04, 08, 09, 17"
1829,"02, 09, 17"
6867,"01, 07, 20, 29"
23083,"09, 16, 17, 31"
247,"06, 09, 13, 17, 31, 39"
8206,"17, 31"
3027,"01, 02, 07, 18"
606,"02, 04, 13, 18, 27"
2077,"22, 28, 33"
2797,"01, 18, 33"
6379,"04, 08, 28, 30"
7066,"04, 08, 26, 29"
604,"04, 07, 17, 21, 26, 31"
2044,"04, 09, 17, 26, 28, 29, 31"
5030,"04, 23, 28, 32"
1110,"02, 04, 17, 26, 31"
2279,"02, 09, 16"
3059,"02, 19, 29, 33, 36"
1199,"04, 33"
32603,"04, 08, 26, 28, 33"
461,"01, 02, 04, 09, 33, 38"
1569,"04, 07, 26, 28"
11009,"02, 04, 09, 16"
34514,"01, 02, 09, 10, 16"
2369,"09, 22, 39"
20973,"01, 04, 9"
938,"01, 19, 29, 33"
3138,"04, 7"
6098,"04, 26, 28, 35"
10351,"04, 29, 33, 36"
448,"02, 07, 18, 26, 33, 39"
7654,7
2470,"01, 02, 07, 29, 36"
21439,"04, 11, 21, 26, 28, 31"
3486,"01, 02, 19, 29, 33"
32717,"21, 28, 31, 35"
31080,"04, 28, 35"
284,"01, 07, 20, 26, 33"
286,"02, 19, 29, 33"
23237,4
6217,"04, 08, 16, 28, 33, 35"
992,"01, 04, 11, 19, 29, 33"
19067,10
2815,"04, 16"
2132,"04, 08, 17, 26, 39"
5978,"04, 28, 33, 39"
3110,"07, 13"
17741,"07, 26, 35"
1436,"01, 02, 04, 33"
252,"07, 17, 20, 22, 25, 33, 39"
10690,"02, 17"
4997,"04, 08, 20, 26, 29"
33003,"01, 09, 39, 40"
442,"02, 04, 07, 13, 33, 39"
31404,"04, 08, 10, 26, 28"
10302,"01, 04, 09, 16"
11569,"09, 17, 21, 31"
33713,"01, 02, 04, 08, 29"
17391,"01, 04, 09, 33"
27441,"04, 21"
32038,"04, 21"
2586,"07, 19, 20, 29"
1602,"07, 08, 19, 20, 29, 36"
2011,"01, 04, 24, 33"
6312,"01, 02, 04, 24"
3137,"02, 37"
1922,"01, 02, 04, 07, 26, 29"
30419,"07, 21"
548,"01, 07, 26, 29"
31588,"28, 30, 37"
7152,"04, 17, 31"
1051,"01, 02, 19, 20, 29"
1554,"07, 39"
751,"01, 02, 04, 22, 29, 33"
34077,"01, 10, 33"
3432,"01, 02, 04, 19"
30383,"28, 29"
2913,"02, 7"
3033,"02, 04, 29, 33"
1803,"01, 02, 04, 24, 29"
16385,"01, 02, 09, 17"
1045,"02, 04, 08, 09, 17, 33"
5267,"02, 16"
4476,"02, 9"
3327,"02, 19, 29"
9723,"01, 07, 11, 13, 15, 27, 39, 41"
1592,"04, 07, 26, 30, 35"
7728,"01, 30, 39, 41"
20673,"02, 09, 26"
1025,"02, 04, 21, 29, 35"
2130,"01, 04, 14, 33, 39, 41"
33511,"04, 33"
1434,"01, 02, 04, 33"
8097,"02, 04, 33"
8666,"02, 04, 19, 29, 33"
620,"07, 09, 14, 22"
7308,"02, 07, 29"
2298,"01, 07, 19, 29"
1688,"17, 26, 28"
1209,"01, 30, 37"
2489,"04, 09, 17"
10108,4
24211,"04, 09, 31"
325,"07, 26, 31, 35"
1118,"01, 02, 04, 07, 09, 16"
23285,"04, 16, 35"
907,"04, 28, 31"
23135,"21, 28, 31, 35"
28617,"04, 08, 29, 38, 39"
758,"01, 07, 19, 25, 26, 29"
151,"01, 04, 08, 29, 32"
917,"01, 03, 24, 30"
22663,"01, 09, 11, 26, 28, 39"
6974,"04, 22, 28, 29, 39"
4021,"04, 31, 34"
5220,"01, 07, 29"
29027,"01, 06, 08, 09, 11, 26"
10775,"28, 33"
2170,"01, 19, 26, 29, 38, 39"
876,"02, 07, 22, 33"
760,"02, 07, 18, 26, 33, 39"
31370,"04, 21, 33"
343,"04, 09, 26, 30, 41"
2300,"01, 19, 29, 33"
20449,"04, 28, 35"
27655,"01, 19, 29, 36"
9346,"01, 33"
17677,"01, 07, 29"
16157,"01, 04, 09, 23, 29, 39"
3745,"04, 08, 16, 28, 33, 35"
291,"04, 07, 11, 26, 39"
29437,"01, 04, 22, 24, 33"
1726,"01, 06, 9"
2652,"04, 09, 16, 29, 33"
2950,"16, 35"
2819,"01, 02, 09, 33"
1046,"02, 04, 9"
16982,"04, 11, 23, 26, 33"
2799,"02, 26, 31"
1020,"01, 07, 13, 26, 31, 34, 39"
2891,9
33242,
29785,"04, 09, 26, 28, 33, 39"
11299,"01, 02, 04, 19, 33, 36"
3483,"04, 07, 26"
32030,21
912,"02, 33"
32013,"04, 28, 35"
31378,"01, 07, 33, 39, 41"
1492,"01, 18, 38"
2000,"04, 07, 19, 29"
11441,"01, 07, 13, 27, 33"
22877,"01, 04, 08, 09, 11, 26, 28, 39"
8057,"02, 04, 08, 09, 13"
2758,"29, 33, 37"
29163,"04, 35"
8250,"01, 07, 19, 20, 29"
3667,"01, 08, 17, 20, 29"
2577,"02, 07, 13, 35"
3737,"02, 4"
28841,"07, 21"
1207,"07, 09, 25, 26, 31"
48,"02, 09, 10, 17, 22, 29"
7113,"19, 29"
230,"01, 04, 18, 30"
929,"02, 19, 29"
32802,"01, 10, 33"
23991,"01, 02, 06, 10, 33"
8394,"01, 02, 19, 29, 33"
13839,"04, 22, 24, 33, 37"
2355,"06, 14, 29, 39"
900,"02, 04, 09, 29, 33"
5152,"01, 02, 04, 9"
30544,"01, 04, 08, 09, 11, 26, 28, 29, 39"
383,"04, 29"
4983,"02, 04, 14"
475,"07, 29"
21653,"01, 04, 11, 19, 29"
3638,"02, 4"
3616,"01, 04, 08, 38"
10372,"01, 30, 39"
7904,"02, 07, 09, 13, 35"
10336,"01, 02, 29"
1659,"04, 07, 09, 17"
1696,"01, 02, 9"
2151,"02, 09, 16"
5520,"04, 09, 17"
2805,"04, 09, 16, 17, 35"
524,"04, 07, 26"
4742,4
6178,"01, 02, 04, 07, 09, 16"
1709,"01, 02, 04, 07, 09, 16"
2993,"04, 08, 09, 11, 26, 28, 33, 41"
3493,2
4650,"01, 29, 36"
22687,"01, 07, 14, 29, 30, 36"
19697,4
10249,"04, 23"
1225,"01, 02, 06, 09, 14, 26"
58,"02, 07, 14, 19, 20, 26, 29, 36"
998,"01, 02, 04, 06, 07, 08, 14, 22, 26, 29"
2561,"01, 02, 29, 33"
6202,"02, 7"
2206,"04, 29"
16726,"04, 9"
1022,"01, 02, 04, 07, 29, 33"
4765,"01, 07, 20, 29"
2997,"07, 09, 13"
8630,"01, 04, 26, 28"
23425,4
2335,"01, 04, 09, 18, 33"
2403,"04, 08, 28"
8876,"04, 08, 30"
31815,"09, 17, 34"
1384,"01, 06, 07, 14, 41"
1138,"02, 04, 29, 33"
22071,"04, 26, 35"
3656,"01, 34, 39"
3136,"04, 17, 23"
9798,"02, 9"
7695,"01, 02, 09, 16"
10276,4
10819,"04, 18, 35"
12137,"25, 29, 34, 35"
1258,"02, 29, 33"
30649,"04, 35"
30363,"01, 06, 08, 09, 11, 26"
33433,"01, 13, 20"
2604,"19, 20, 29"
12321,"04, 13, 30"
6941,"01, 02, 04, 33, 38"
961,"01, 02, 04, 18, 33"
4773,"01, 02, 09, 17, 19, 29, 33, 36"
4094,"01, 02, 18"
7366,"07, 26, 29, 31"
2124,"01, 19, 20, 28, 38"
15037,"14, 22"
5071,"01, 02, 04, 9"
10418,"01, 14, 29"
3561,"02, 19, 29, 33"
30988,"04, 30"
507,"04, 26, 31, 34"
24457,"04, 28, 33, 37"
18097,"33, 37, 38"
358,"07, 26, 29"
9041,"01, 04, 11, 19, 29"
10794,"01, 04, 11, 19, 29"
4082,"04, 14, 39"
33490,"02, 04, 22, 33"
968,"01, 04, 18, 28, 33"
20039,"04, 28"
5834,"07, 37"
30896,4
6182,"07, 13, 26"
1916,"19, 20, 29, 36"
1137,"02, 07, 09, 29, 33"
2084,"02, 04, 09, 19, 33"
6219,"09, 26, 35"
32553,"04, 11, 26, 28, 33"
2570,"04, 13, 16, 28, 31, 35"
15807,"04, 08, 28, 37"
9716,"01, 04, 27, 33"
10592,"01, 02, 29, 33, 38"
31229,"01, 04, 07, 15, 39, 41"
6344,"01, 02, 07, 14, 39"
3332,4
3574,"01, 22, 24"
9673,4
5298,"09, 10, 29"
4651,"02, 04, 09, 31"
2810,"07, 13, 16, 31"
659,"04, 28, 35"
27727,"04, 17, 28, 35"
9348,"04, 35"
18745,"04, 15, 35"
9200,"02, 04, 13"
1826,"02, 09, 16"
3312,"04, 29, 33, 35"
903,"01, 02, 04, 06, 09, 18, 33, 38"
30925,"02, 29"
10947,"04, 19, 29"
32607,35
10504,"13, 22, 33"
14653,"04, 11, 23, 33"
6554,"02, 16"
2157,"19, 29"
31233,"01, 02, 04, 10, 23"
1421,"01, 02, 04, 22, 33"
20141,"01, 02, 04, 33"
157,"04, 08, 09, 11, 17, 26, 28, 33, 38, 39"
796,"02, 04, 09, 17, 33"
3837,"02, 04, 19, 29, 33"
521,"02, 04, 17, 26, 31"
6946,"04, 10, 23, 30"
10659,"01, 04, 18, 33, 38"
3424,"07, 13, 16, 35"
941,"04, 08, 17, 23, 41"
2713,"01, 02, 10, 19, 29, 33"
11487,21
23233,"01, 06, 08, 09, 11, 26"
32105,"01, 09, 33, 39"
1857,"07, 29"
7014,"07, 13, 20, 39"
20969,"07, 13, 39"
27509,"01, 04, 17, 29, 38"
5955,"04, 23"
3754,"09, 17, 31"
3072,"01, 02, 07, 20, 29, 36"
1514,"04, 17, 26, 29"
15933,"01, 04, 09, 22, 34, 39, 41"
5342,"01, 19, 39"
596,"04, 26"
1953,"04, 28, 35"
930,"07, 19, 29, 36"
859,"02, 04, 07, 09, 33"
3032,"02, 07, 29, 33"
2630,"04, 16, 29, 33"
116,"02, 04, 09, 26"
18001,"01, 07, 08, 11, 18, 20, 26, 29, 30"
13411,"01, 07, 29, 38"
